t	X_CHL	X_ALG	X_PG	X_TAG	S_CO2	S_A	S_G	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.722222222	0	0	0	0	30	5	5	5	21.2537069	14.46	0.542458448	0	0	422.853238
0.725694444	0	0	0	0	30	5	5	5	21.25625461	14.46	0.541744212	0	0	422.853238
0.729166667	0	0	0	0	30	5	5	5	21.25880232	14.46	0.54102715	0	0	422.853238
0.732638889	0	0	0	0	30	5	5	5	21.26135003	14.46	0.540307259	0	0	422.853238
0.736111111	0	0	0	0	30	5	5	5	21.26389773	14.46	0.539584539	0	0	422.853238
0.739583333	0	0	0	0	30	5	5	5	21.26644544	14.46	0.538858989	0	0	422.853238
0.743055556	0	0	0	0	30	5	5	5	21.26899315	14.46	0.538130608	0	0	422.853238
0.746527778	0	0	0	0	30	5	5	5	21.27154086	14.46	0.537399396	0	0	422.853238
0.75	0	0	0	0	30	5	5	5	21.27408857	14.46	0.536665353	0	0	422.853238
0.753472222	0	0	0	0	30	5	5	5	21.27663628	14.46	0.535928477	0	0	422.853238
0.756944444	0	0	0	0	30	5	5	5	21.27918398	14.46	0.535188769	0	0	422.853238
0.760416667	0	0	0	0	30	5	5	5	21.28173169	14.46	0.534446228	0	0	422.853238
0.763888889	0	0	0	0	30	5	5	5	21.2842794	14.46	0.533700855	0	0	422.853238
0.767361111	0	0	0	0	30	5	5	5	21.28682711	14.46	0.532952648	0	0	422.853238
0.770833333	0	0	0	0	30	5	5	5	21.28937482	14.46	0.532201609	0	0	422.853238
0.774305556	0	0	0	0	30	5	5	5	21.29192253	14.46	0.531447737	0	0	422.853238
0.777777778	0	0	0	0	30	5	5	5	21.29447023	14.46	0.530691032	0	0	422.853238
0.78125	0	0	0	0	30	5	5	5	21.29701794	14.46	0.529931496	0	0	422.853238
0.784722222	0	0	0	0	30	5	5	5	21.29956565	14.46	0.529169127	0	0	422.853238
0.788194444	0	0	0	0	30	5	5	5	21.30211336	14.46	0.528403928	0	0	422.853238
0.791666667	0	0	0	0	30	5	5	5	21.30466107	14.46	0.527635897	0	0	422.853238
0.795138889	0	0	0	0	30	5	5	5	21.30720878	14.46	0.526865037	0	0	422.853238
0.798611111	0	0	0	0	30	5	5	5	21.30975648	14.46	0.526091348	0	0	422.853238
0.802083333	0	0	0	0	30	5	5	5	21.31230419	14.46	0.52531483	0	0	422.853238
0.805555556	0	0	0	0	30	5	5	5	21.3148519	14.46	0.524535485	0	0	422.853238
0.809027778	0	0	0	0	30	5	5	5	21.31739961	14.46	0.523753313	0	0	422.853238
0.8125	0	0	0	0	30	5	5	5	21.31994732	14.46	0.522968317	0	0	422.853238
0.815972222	0	0	0	0	30	5	5	5	21.32249503	14.46	0.522180496	0	0	422.853238
0.819444444	0	0	0	0	30	5	5	5	21.32504273	14.46	0.521389853	0	0	422.853238
0.822916667	0	0	0	0	30	5	5	5	21.32759044	14.46	0.520596389	0	0	422.853238
0.826388889	0	0	0	0	30	5	5	5	21.33013815	14.46	0.519800105	0	0	422.853238
