t	X_CHL	X_ALG	X_PG	X_TAG	S_CO2	S_A	S_G	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.472222222	0	0	0	0	30	5	5	5	12.95614443	13.75	0.37340078	0	0	425.0913008
0.475694444	0	0	0	0	30	5	5	5	12.95127561	13.75	0.373648482	0	0	425.0913008
0.479166667	0	0	0	0	30	5	5	5	12.94640678	13.75	0.373897131	0	0	425.0913008
0.482638889	0	0	0	0	30	5	5	5	12.94153795	13.75	0.374146725	0	0	425.0913008
0.486111111	0	0	0	0	30	5	5	5	12.93666913	13.75	0.374397263	0	0	425.0913008
0.489583333	0	0	0	0	30	5	5	5	12.9318003	13.75	0.374648741	0	0	425.0913008
0.493055556	0	0	0	0	30	5	5	5	12.92693147	13.75	0.374901159	0	0	425.0913008
0.496527778	0	0	0	0	30	5	5	5	12.92206265	13.75	0.375154514	0	0	425.0913008
0.5	0	0	0	0	30	5	5	5	12.91719382	13.75	0.375408806	0	0	425.0913008
0.503472222	0	0	0	0	30	5	5	5	12.912325	13.75	0.37566403	0	0	425.0913008
0.506944444	0	0	0	0	30	5	5	5	12.90745617	13.75	0.375920187	0	0	425.0913008
0.510416667	0	0	0	0	30	5	5	5	12.90258734	13.75	0.376177274	0	0	425.0913008
0.513888889	0	0	0	0	30	5	5	5	12.89771852	13.75	0.376435288	0	0	425.0913008
0.517361111	0	0	0	0	30	5	5	5	12.89284969	13.75	0.376694228	0	0	425.0913008
0.520833333	0	0	0	0	30	5	5	5	12.88798086	13.75	0.376954091	0	0	425.0913008
0.524305556	0	0	0	0	30	5	5	5	12.88311204	13.75	0.377214877	0	0	425.0913008
0.527777778	0	0	0	0	30	5	5	5	12.87824321	13.75	0.377476581	0	0	425.0913008
0.53125	0	0	0	0	30	5	5	5	12.87337438	13.75	0.377739204	0	0	425.0913008
0.534722222	0	0	0	0	30	5	5	5	12.86850556	13.75	0.378002741	0	0	425.0913008
0.538194444	0	0	0	0	30	5	5	5	12.86363673	13.75	0.378267191	0	0	425.0913008
0.541666667	0	0	0	0	30	5	5	5	12.85876791	13.75	0.378532552	0	0	425.0913008
0.545138889	0	0	0	0	30	5	5	5	12.85389908	13.75	0.378798822	0	0	425.0913008
0.548611111	0	0	0	0	30	5	5	5	12.84903025	13.75	0.379065998	0	0	425.0913008
0.552083333	0	0	0	0	30	5	5	5	12.84416143	13.75	0.379334079	0	0	425.0913008
0.555555556	0	0	0	0	30	5	5	5	12.8392926	13.75	0.379603061	0	0	425.0913008
0.559027778	0	0	0	0	30	5	5	5	12.83442377	13.75	0.379872942	0	0	425.0913008
0.5625	0	0	0	0	30	5	5	5	12.82955495	13.75	0.380143721	0	0	425.0913008
0.565972222	0	0	0	0	30	5	5	5	12.82468612	13.75	0.380415395	0	0	425.0913008
