t	S_I	S_S	X_I	X_S	X_BH	X_BA	X_P	S_O	S_NO	S_NH	S_ND	X_ND	S_ALK	S_N2	Q
8.5912126	91.48936343	274.4680903	19.94131566	99.80657829	13.30754377	0.01	0.01	1.477214906	0.01	54.00016953	11.63080574	17.44620862	30	0	50178.12675
8.6001096	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.251736599	0.01	53.404	11.5024	17.2536	30	0	50178.12675
8.6134082	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.163920595	0.01	53.404	11.5024	17.2536	30	0	50178.12675
8.6213863	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.395350142	0.01	53.19726567	11.45787261	17.18680891	30	0	50178.12675
8.6331104	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.442063542	0.01	52.53429465	11.31507885	16.97261827	30	0	50178.12675
8.6403602	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.361807716	0.01	52.377	11.2812	16.9218	30	0	50178.12675
8.6501723	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	1.280497246	0.01	52.377	11.2812	16.9218	30	0	50178.12675
8.6615187	91.76655362	275.2996608	20.00179352	100.1089676	13.34786234	0.01	0.01	1.194362457	0.01	52.377	11.2812	16.9218	30	0	50178.12675
8.6731044	91.32787847	273.9836354	19.90608257	99.63041287	13.28405505	0.01	0.01	1.082342255	0.01	52.377	11.2812	16.9218	30	0	50178.12675
8.6832386	91.1625	273.4875	19.87	99.45	13.26	0.01	0.01	0.975631003	0.01	52.377	11.2812	16.9218	30	0	50178.12675
8.690877	91.1625	273.4875	19.87	99.45	13.26	0.01	0.01	0.869008785	0.01	52.377	11.2812	16.9218	30	0	50178.12675
8.7018949	90.46443325	271.3932998	19.71769453	98.68847264	13.15846302	0.01	0.01	0.663693218	0.01	52.377	11.2812	16.9218	30	0	50178.12675
8.7128732	88.77296072	266.3188822	19.34864598	96.84322988	12.91243065	0.01	0.01	0.428674685	0.01	52.377	11.2812	16.9218	30	0	50178.12675
8.7204992	88.04583333	264.1375	19.19	96.05	12.80666667	0.01	0.01	0.306976898	0.01	52.377	11.2812	16.9218	30	0	50178.12675
8.7302625	88.04583333	264.1375	19.19	96.05	12.80666667	0.01	0.01	0.231974151	0.01	52.377	11.2812	16.9218	30	0	50178.12675
8.7415641	87.48917703	262.4675311	19.06854772	95.44273858	12.72569848	0.01	0.01	0.168453439	0.01	52.74385734	11.36021543	17.04032314	30	0	50178.12675
8.7505454	85.10852039	255.3255612	18.54913172	92.84565861	12.37942115	0.01	0.01	0.136277731	0.01	54.31279918	11.69814136	17.54721204	30	0	50178.12675
8.7603319	84.93070682	254.7921204	18.51033603	92.65168016	12.35355735	0.01	0.01	0.168122757	0.01	54.42998498	11.72338138	17.58507207	30	0	50178.12675
8.7703621	84.92916667	254.7875	18.51	92.65	12.35333333	0.01	0.01	0.232798714	0.01	54.431	11.7236	17.5854	30	0	50178.12675
8.7802598	84.92916667	254.7875	18.51	92.65	12.35333333	0.01	0.01	0.228290927	0.01	54.431	11.7236	17.5854	30	0	50178.12675
8.7906529	84.78120968	254.343629	18.47771848	92.48859238	12.33181232	0.01	0.01	0.537717438	0.01	54.4797546	11.73410099	17.60115149	30	0	50178.12675
8.8002911	83.6107502	250.8322506	18.2223455	91.21172749	12.16156367	0.01	0.01	1.236416586	0.01	54.8654429	11.81717232	17.72575848	30	0	50178.12675
8.8108285	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.486835807	0.01	54.9445	11.8342	17.7513	30	0	50178.12675
8.8213462	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.461391978	0.01	54.9445	11.8342	17.7513	30	0	50178.12675
8.8330971	83.33495527	250.0048658	18.16217206	90.91086029	12.12144804	0.01	0.01	1.434877388	0.01	54.89721002	11.82401447	17.7360217	30	0	50178.12675
8.843125	81.90379736	245.7113921	17.84991942	89.34959712	11.91327962	0.01	0.01	1.324174451	0.01	53.01083676	11.41771869	17.12657803	30	0	50178.12675
8.8522992	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.433888363	0.01	52.8905	11.3918	17.0877	30	0	50178.12675
8.862011	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.476424833	0.01	52.8905	11.3918	17.0877	30	0	50178.12675
8.8717705	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.44355907	0.01	52.51898404	11.31178118	16.96767177	30	0	50178.12675
8.88101	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.397704034	0.01	51.77390558	11.15130274	16.72695411	30	0	50178.12675
8.8920253	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.280848427	0.01	51.35	11.06	16.59	30	0	50178.12675
8.9032298	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.117475833	0.01	51.35	11.06	16.59	30	0	50178.12675
8.912305	82.17425946	246.5227784	17.90892934	89.64464669	11.95261956	0.01	0.01	1.145812055	0.01	51.11158697	11.0086495	16.51297425	30	0	50178.12675
8.9232264	83.02427081	249.0728124	18.09438636	90.57193179	12.07625757	0.01	0.01	0.960337259	0.01	50.55139768	10.88799335	16.33199002	30	0	50178.12675
8.9316308	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.796614904	0.01	50.323	10.8388	16.2582	30	0	50178.12675
8.9419382	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.731454732	0.01	50.323	10.8388	16.2582	30	0	50178.12675
8.9551339	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.626858142	0.01	50.323	10.8388	16.2582	30	0	50178.12675
8.9618988	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.561672405	0.01	50.323	10.8388	16.2582	30	0	50178.12675
8.9709264	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.458698599	0.01	50.323	10.8388	16.2582	30	0	50178.12675
8.9808386	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	0.338985782	0.01	50.323	10.8388	16.2582	30	0	50178.12675
8.990877	82.88963926	248.6689178	18.0650122	90.42506101	12.0566748	0.01	0.01	0.253230232	0.01	50.44984996	10.86612153	16.2991823	30	0	50178.12675
9.00005	79.4961334	238.4884002	17.32461092	86.72305462	11.56307395	0.01	0.01	0.217239764	0.01	51.34442892	11.05880008	16.58820011	30	0	50178.12675
9.0101584	79.4755265	238.4265795	17.32011487	86.70057436	11.56007658	0.01	0.01	0.20222167	0.01	51.34986121	11.05997011	16.58995516	30	0	50178.12675
9.0207229	79.475	238.425	17.32	86.7	11.56	0.01	0.01	0.503267844	0.01	51.35	11.06	16.59	30	0	50178.12675
9.030019	79.475	238.425	17.32	86.7	11.56	0.01	0.01	1.034085407	0.01	51.35	11.06	16.59	30	0	50178.12675
9.0416557	79.47304656	238.4191397	17.31957379	86.69786897	11.55971586	0.01	0.01	1.4813586	0.01	51.3493563	11.05986136	16.58979204	30	0	50178.12675
9.050395	78.16892439	234.5067732	17.03503805	85.27519024	11.37002537	0.01	0.01	1.425789259	0.01	50.91962364	10.96730355	16.45095533	30	0	50178.12675
9.0604206	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	1.454762197	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
9.0727849	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	1.467344147	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
9.0822511	77.68870727	233.0661218	16.9302634	84.75131702	11.3001756	0.01	0.01	1.45875465	0.01	50.78642207	10.93861399	16.40792098	30	0	50178.12675
9.0921954	75.89005349	227.6701605	16.53782985	82.78914926	11.03855323	0.01	0.01	1.479619988	0.01	50.39129535	10.85350977	16.28026465	30	0	50178.12675
9.1012364	75.57916667	226.7375	16.47	82.45	10.99333333	0.01	0.01	1.438017594	0.01	50.323	10.8388	16.2582	30	0	50178.12675
9.1100971	75.57916667	226.7375	16.47	82.45	10.99333333	0.01	0.01	1.435938115	0.01	50.323	10.8388	16.2582	30	0	50178.12675
9.1204647	75.12160855	225.3648257	16.37016914	81.95084569	10.92677943	0.01	0.01	1.413578143	0.01	50.42351598	10.86044959	16.29067439	30	0	50178.12675
9.1335463	73.5158663	220.5475989	16.01982538	80.19912688	10.69321692	0.01	0.01	1.359054701	0.01	50.77626406	10.9364261	16.40463916	30	0	50178.12675
9.1401332	73.24166667	219.725	15.96	79.9	10.65333333	0.01	0.01	1.357811107	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
9.1512262	73.24166667	219.725	15.96	79.9	10.65333333	0.01	0.01	1.337699636	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
9.1629014	72.13867959	216.4160388	15.71934828	78.69674138	10.49289885	0.01	0.01	1.297419591	0.01	50.54573609	10.88677393	16.33016089	30	0	50178.12675
9.1713934	70.53031924	211.5909577	15.36843329	76.94216644	10.25895553	0.01	0.01	1.249543616	0.01	50.12174822	10.79545346	16.19318019	30	0	50178.12675
9.1818124	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	1.17131242	0.01	49.8095	10.7282	16.0923	30	0	50178.12675
9.1933572	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	1.050038983	0.01	49.8095	10.7282	16.0923	30	0	50178.12675
9.2008639	68.55093708	205.6528112	14.93656809	74.78284045	9.971045393	0.01	0.01	0.878735694	0.01	49.49518017	10.66050034	15.99075052	30	0	50178.12675
9.2112216	66.23514207	198.7054262	14.43130372	72.25651862	9.634202483	0.01	0.01	0.522381722	0.01	48.57946281	10.46326891	15.69490337	30	0	50178.12675
9.2230792	65.45	196.35	14.26	71.4	9.52	0.01	0.01	0.263235604	0.01	48.269	10.3964	15.5946	30	0	50178.12675
9.2303761	65.45	196.35	14.26	71.4	9.52	0.01	0.01	0.218775907	0.01	48.269	10.3964	15.5946	30	0	50178.12675
9.2400155	65.32070998	195.9621299	14.23179127	71.25895634	9.501194179	0.01	0.01	0.235466634	0.01	48.22639652	10.38722387	15.5808358	30	0	50178.12675
9.2500011	62.33367662	187.0010299	13.5800749	68.0003745	9.0667166	0.01	0.01	0.231855174	0.01	47.24211312	10.17522436	15.26283655	30	0	50178.12675
9.2602983	62.33333723	187.0000117	13.58000085	68.00000426	9.066667234	0.01	0.01	0.227755716	0.01	47.24200129	10.17520028	15.26280042	30	0	50178.12675
9.2703006	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.219182609	0.01	47.242	10.1752	15.2628	30	0	50178.12675
9.2800123	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.210396327	0.01	47.242	10.1752	15.2628	30	0	50178.12675
9.2909692	62.18797439	186.5639232	13.54828532	67.84142661	9.045523548	0.01	0.01	0.199356884	0.01	47.14620302	10.1545668	15.23185021	30	0	50178.12675
9.3014341	60.13181145	180.3954344	13.09966795	65.59833977	8.746445302	0.01	0.01	0.160174473	0.01	45.79111467	9.862701622	14.79405243	30	0	50178.12675
9.3101819	59.99583333	179.9875	13.07	65.45	8.726666667	0.01	0.01	0.159724333	0.01	45.7015	9.8434	14.7651	30	0	50178.12675
9.3203944	59.99583333	179.9875	13.07	65.45	8.726666667	0.01	0.01	0.163319615	0.01	45.7015	9.8434	14.7651	30	0	50178.12675
9.3307514	59.87144077	179.6143223	13.0428598	65.31429902	8.708573202	0.01	0.01	0.192582653	0.01	45.53754128	9.808085815	14.71212872	30	0	50178.12675
9.3429154	59.26584375	177.7975312	12.91072955	64.65364773	8.620486363	0.01	0.01	0.300564785	0.01	44.73931908	9.636161032	14.45424155	30	0	50178.12675
9.3502099	59.21666667	177.65	12.9	64.6	8.613333333	0.01	0.01	0.372236876	0.01	44.6745	9.6222	14.4333	30	0	50178.12675
9.3619465	59.21666667	177.65	12.9	64.6	8.613333333	0.01	0.01	0.467452617	0.01	44.6745	9.6222	14.4333	30	0	50178.12675
9.3734374	59.6882319	179.0646957	13.00288696	65.1144348	8.68192464	0.01	0.01	0.638482395	0.01	44.98527914	9.689137046	14.53370557	30	0	50178.12675
9.3822157	61.54608674	184.6382602	13.40823711	67.14118553	8.952158071	0.01	0.01	0.640142922	0.01	46.20967503	9.952853082	14.92927962	30	0	50178.12675
9.3913109	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.647294279	0.01	46.7285	10.0646	15.0969	30	0	50178.12675
9.4014787	62.33333333	187	13.58	68	9.066666667	0.01	0.01	0.674038651	0.01	46.7285	10.0646	15.0969	30	0	50178.12675
9.4114039	64.03693596	192.1108079	13.95169512	69.8584756	9.314463413	0.01	0.01	0.713082834	0.01	48.10073522	10.36015835	15.54023753	30	0	50178.12675
9.4221222	67.64588269	202.9376481	14.73910168	73.79550839	9.839401119	0.01	0.01	0.679193451	0.01	51.00770643	10.98627523	16.47941285	30	0	50178.12675
9.4318136	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	0.494909366	0.01	52.377	11.2812	16.9218	30	0	50178.12675
9.441505	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	0.29725957	0.01	52.377	11.2812	16.9218	30	0	50178.12675
9.4511964	71.33310819	213.9993246	15.54358724	77.81793621	10.37572483	0.01	0.01	0.21241129	0.01	53.21043815	11.46070976	17.19106463	30	0	50178.12675
9.4608878	76.21155788	228.6346737	16.60797627	83.13988133	11.08531751	0.01	0.01	0.175887255	0.01	55.25639876	11.9013782	17.85206729	30	0	50178.12675
9.4705792	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	0.156348466	0.01	55.9715	12.0554	18.0831	30	0	50178.12675
9.4802706	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	0.178537705	0.01	55.9715	12.0554	18.0831	30	0	50178.12675
9.4923849	79.56328009	238.6898403	17.33926111	86.79630555	11.57284074	0.01	0.01	0.180119173	0.01	56.40557195	12.14889242	18.22333863	30	0	50178.12675
9.5020763	84.37176759	253.1153028	18.38838566	92.04192828	12.2722571	0.01	0.01	0.171238676	0.01	57.67316126	12.42191166	18.63286748	30	0	50178.12675
9.5117677	85.70833333	257.125	18.68	93.5	12.46666667	0.01	0.01	0.181078239	0.01	58.0255	12.4978	18.7467	30	0	50178.12675
9.5214591	85.70833333	257.125	18.68	93.5	12.46666667	0.01	0.01	0.188314993	0.01	58.0255	12.4978	18.7467	30	0	50178.12675
9.5311506	85.70833333	257.125	18.68	93.5	12.46666667	0.01	0.01	0.178999643	0.01	58.0255	12.4978	18.7467	30	0	50178.12675
9.540842	86.01359215	258.0407764	18.74660192	93.83300962	12.51106795	0.01	0.01	0.173375902	0.01	57.90479381	12.47180174	18.70770262	30	0	50178.12675
9.5505335	89.07385138	267.2215541	19.41429485	97.17147423	12.95619656	0.01	0.01	0.170289197	0.01	56.69469857	12.21116585	18.31674877	30	0	50178.12675
9.5602251	89.60416667	268.8125	19.53	97.75	13.03333333	0.01	0.01	0.180471308	0.01	56.485	12.166	18.249	30	0	50178.12675
9.5723397	89.60416667	268.8125	19.53	97.75	13.03333333	0.01	0.01	0.183475096	0.01	56.485	12.166	18.249	30	0	50178.12675
9.5820315	89.87889856	269.6366957	19.5899415	98.04970752	13.07329434	0.01	0.01	0.189688889	0.01	56.12288279	12.08800552	18.13200829	30	0	50178.12675
9.5917236	91.54802061	274.6440618	19.95411359	99.87056794	13.31607572	0.01	0.01	0.224623102	0.01	53.92285498	11.61415338	17.42123007	30	0	50178.12675
9.6014161	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	0.232279689	0.01	53.404	11.5024	17.2536	30	0	50178.12675
9.6111092	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	0.218047505	0.01	53.404	11.5024	17.2536	30	0	50178.12675
9.6208034	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	0.192797904	0.01	53.13856961	11.44523038	17.16784557	30	0	50178.12675
9.6304992	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	0.182394031	0.01	52.65197865	11.34042617	17.01063925	30	0	50178.12675
9.6401977	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	0.1944148	0.01	52.377	11.2812	16.9218	30	0	50178.12675
9.6523268	91.94166667	275.825	20.04	100.3	13.37333333	0.01	0.01	0.19664996	0.01	52.377	11.2812	16.9218	30	0	50178.12675
9.660514	91.74741819	275.2422546	19.99761851	100.0880926	13.34507901	0.01	0.01	0.191766533	0.01	52.377	11.2812	16.9218	30	0	50178.12675
9.6706164	91.3516225	274.0548675	19.91126309	99.65631545	13.28750873	0.01	0.01	0.202051787	0.01	52.377	11.2812	16.9218	30	0	50178.12675
9.681105	91.1625	273.4875	19.87	99.45	13.26	0.01	0.01	0.204948706	0.01	52.377	11.2812	16.9218	30	0	50178.12675
9.6901789	91.1625	273.4875	19.87	99.45	13.26	0.01	0.01	0.186959183	0.01	52.377	11.2812	16.9218	30	0	50178.12675
9.7009335	90.48984872	271.4695462	19.72323972	98.71619861	13.16215981	0.01	0.01	0.190196757	0.01	52.377	11.2812	16.9218	30	0	50178.12675
9.7108634	88.64706036	265.9411811	19.32117681	96.70588403	12.89411787	0.01	0.01	0.190878321	0.01	52.377	11.2812	16.9218	30	0	50178.12675
9.7203375	88.04583333	264.1375	19.19	96.05	12.80666667	0.01	0.01	0.169433895	0.01	52.377	11.2812	16.9218	30	0	50178.12675
9.7301243	88.04583333	264.1375	19.19	96.05	12.80666667	0.01	0.01	0.185102684	0.01	52.377	11.2812	16.9218	30	0	50178.12675
9.740102	87.89478835	263.684365	19.15704473	95.88522365	12.78469649	0.01	0.01	0.243017874	0.01	52.4765443	11.30264031	16.95396047	30	0	50178.12675
9.7502713	85.01014859	255.0304458	18.52766878	92.73834391	12.36511252	0.01	0.01	0.23112288	0.01	54.37762988	11.7121049	17.56815735	30	0	50178.12675
9.7601488	84.93130482	254.7939145	18.51046651	92.65233253	12.35364434	0.01	0.01	0.231329181	0.01	54.42959088	11.7232965	17.58494474	30	0	50178.12675
9.7704825	84.92916667	254.7875	18.51	92.65	12.35333333	0.01	0.01	0.223402693	0.01	54.431	11.7236	17.5854	30	0	50178.12675
9.7811896	84.92916667	254.7875	18.51	92.65	12.35333333	0.01	0.01	0.223139626	0.01	54.431	11.7236	17.5854	30	0	50178.12675
9.791103	84.84190904	254.5257271	18.49096197	92.55480987	12.34064132	0.01	0.01	0.503907466	0.01	54.45975302	11.72979296	17.59468944	30	0	50178.12675
9.8006248	83.57611323	250.7283397	18.21478834	91.17394171	12.15652556	0.01	0.01	0.987779743	0.01	54.87685643	11.81963062	17.72944592	30	0	50178.12675
9.8101363	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.443257888	0.01	54.9445	11.8342	17.7513	30	0	50178.12675
9.8209845	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.642647574	0.01	54.9445	11.8342	17.7513	30	0	50178.12675
9.8318829	83.16883398	249.5065019	18.12592741	90.72963707	12.09728494	0.01	0.01	1.630903903	0.01	54.67824973	11.77685379	17.66528068	30	0	50178.12675
9.8415143	82.09659286	246.2897786	17.8919839	89.55991949	11.9413226	0.01	0.01	1.616378788	0.01	53.26495566	11.47245199	17.20867798	30	0	50178.12675
9.8522889	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.611145222	0.01	52.8905	11.3918	17.0877	30	0	50178.12675
9.8606205	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.613981162	0.01	52.8905	11.3918	17.0877	30	0	50178.12675
9.8739517	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.599702312	0.01	52.65272727	11.34058741	17.01088112	30	0	50178.12675
9.88006	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.636368166	0.01	52.00623247	11.20134238	16.80201357	30	0	50178.12675
9.891531	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.645589263	0.01	51.35	11.06	16.59	30	0	50178.12675
9.9003639	81.8125	245.4375	17.83	89.25	11.9	0.01	0.01	1.608325671	0.01	51.35	11.06	16.59	30	0	50178.12675
9.9115544	82.2209842	246.6629526	17.91912382	89.69561912	11.95941588	0.01	0.01	1.585904681	0.01	51.08079362	11.00201709	16.50302563	30	0	50178.12675
9.9214857	82.96449306	248.8934792	18.08134394	90.5067197	12.06756263	0.01	0.01	1.539753955	0.01	50.59079345	10.89647859	16.34471788	30	0	50178.12675
9.9314294	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.504224626	0.01	50.323	10.8388	16.2582	30	0	50178.12675
9.9444986	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.53029828	0.01	50.323	10.8388	16.2582	30	0	50178.12675
9.9533135	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.542887713	0.01	50.323	10.8388	16.2582	30	0	50178.12675
9.9600574	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.564538546	0.01	50.323	10.8388	16.2582	30	0	50178.12675
9.9709521	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.595036176	0.01	50.323	10.8388	16.2582	30	0	50178.12675
9.9809899	83.37083333	250.1125	18.17	90.95	12.12666667	0.01	0.01	1.478380096	0.01	50.323	10.8388	16.2582	30	0	50178.12675
9.9910283	82.85231985	248.5569596	18.05686979	90.38434893	12.05124652	0.01	0.01	1.493323426	0.01	50.45968792	10.86824047	16.30236071	30	0	50178.12675
10.000379	79.62715964	238.8814789	17.35319847	86.86599233	11.58213231	0.01	0.01	1.542512108	0.01	51.30988844	11.05136059	16.57704088	30	0	50178.12675
10.01001	79.48116461	238.4434938	17.321345	86.70672502	11.56089667	0.01	0.01	1.529135363	0.01	51.34837492	11.05964998	16.58947497	30	0	50178.12675
10.020383	79.475	238.425	17.32	86.7	11.56	0.01	0.01	1.518175223	0.01	51.35	11.06	16.59	30	0	50178.12675
10.030116	79.475	238.425	17.32	86.7	11.56	0.01	0.01	1.511754853	0.01	51.35	11.06	16.59	30	0	50178.12675
10.041408	79.43377943	238.3013383	17.31100642	86.6550321	11.55400428	0.01	0.01	1.508730229	0.01	51.33641705	11.05707444	16.58561166	30	0	50178.12675
10.050944	78.08248758	234.2474628	17.01617911	85.18089555	11.35745274	0.01	0.01	1.508715576	0.01	50.8911411	10.96116885	16.44175328	30	0	50178.12675
10.061002	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	1.532171824	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
10.071481	77.91666667	233.75	16.98	85	11.33333333	0.01	0.01	1.558382633	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
10.081875	77.63799608	232.9139882	16.91919914	84.69599572	11.29279943	0.01	0.01	1.570548655	0.01	50.77528188	10.93621456	16.40432184	30	0	50178.12675
10.092395	75.84107812	227.5232344	16.52714432	82.73572159	11.03142954	0.01	0.01	1.565989394	0.01	50.38053648	10.85119247	16.27678871	30	0	50178.12675
10.101763	75.57916667	226.7375	16.47	82.45	10.99333333	0.01	0.01	1.556008385	0.01	50.323	10.8388	16.2582	30	0	50178.12675
10.112029	75.57916667	226.7375	16.47	82.45	10.99333333	0.01	0.01	1.51647654	0.01	50.323	10.8388	16.2582	30	0	50178.12675
10.120523	75.04595073	225.1378522	16.35366198	81.86830988	10.91577465	0.01	0.01	1.461245373	0.01	50.44013642	10.86402938	16.29604407	30	0	50178.12675
10.131714	73.74014916	221.2204475	16.06875982	80.44379908	10.72583988	0.01	0.01	1.426066283	0.01	50.72699379	10.92581405	16.38872107	30	0	50178.12675
10.141406	73.24166667	219.725	15.96	79.9	10.65333333	0.01	0.01	1.432228746	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
10.150159	73.24166667	219.725	15.96	79.9	10.65333333	0.01	0.01	1.445220665	0.01	50.8365	10.9494	16.4241	30	0	50178.12675
10.162303	72.35210659	217.0563198	15.76591417	78.92957083	10.52394278	0.01	0.01	1.44687376	0.01	50.60199865	10.89889202	16.34833802	30	0	50178.12675
10.173408	70.18027422	210.5408227	15.29205983	76.56029915	10.20803989	0.01	0.01	1.434239742	0.01	50.02947111	10.77557839	16.16336759	30	0	50178.12675
10.181878	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	1.444322448	0.01	49.8095	10.7282	16.0923	30	0	50178.12675
10.190953	69.34583333	208.0375	15.11	75.65	10.08666667	0.01	0.01	1.416801428	0.01	49.8095	10.7282	16.0923	30	0	50178.12675
10.201987	68.36620924	205.0986277	14.89626383	74.58131917	9.944175889	0.01	0.01	1.375100391	0.01	49.42213463	10.64476746	15.96715119	30	0	50178.12675
10.211849	66.37008155	199.1102447	14.46074507	72.40372533	9.653830044	0.01	0.01	1.384777731	0.01	48.63282091	10.47476143	15.71214214	30	0	50178.12675
10.222852	65.45	196.35	14.26	71.4	9.52	0.01	0.01	1.298789825	0.01	48.269	10.3964	15.5946	30	0	50178.12675
10.230622	65.45	196.35	14.26	71.4	9.52	0.01	0.01	1.357922687	0.01	48.269	10.3964	15.5946	30	0	50178.12675
10.240842	65.07695086	195.2308526	14.17860746	70.9930373	9.465738307	0.01	0.01	1.384562928	0.01	48.14607333	10.36992349	15.55488523	30	0	50178.12675
10.250087	62.36241774	187.0872532	13.58634569	68.03172845	9.070897126	0.01	0.01	1.354307597	0.01	47.25158386	10.17726422	15.26589632	30	0	50178.12675
10.260058	62.3343432	187.0030296	13.58022034	68.00110168	9.066813557	0.01	0.01	1.324381233	0.01	47.24233277	10.17527167	15.26290751	30	0	50178.12675
10.27012	62.33333333	187	13.58	68	9.066666667	0.01	0.01	1.276977972	0.01	47.242	10.1752	15.2628	30	0	50178.12675
10.280191	62.33333333	187	13.58	68	9.066666667	0.01	0.01	1.282080054	0.01	47.242	10.1752	15.2628	30	0	50178.12675
10.290005	62.03877889	186.1163367	13.51573358	67.67866788	9.023822384	0.01	0.01	1.298106708	0.01	47.0478776	10.13338902	15.20008353	30	0	50178.12675
10.301088	60.185699	180.557097	13.11142524	65.65712618	8.754283491	0.01	0.01	1.288372839	0.01	45.82662858	9.870350771	14.80552616	30	0	50178.12675
10.310261	59.99583333	179.9875	13.07	65.45	8.726666667	0.01	0.01	1.260195996	0.01	45.7015	9.8434	14.7651	30	0	50178.12675
10.321661	59.99583333	179.9875	13.07	65.45	8.726666667	0.01	0.01	1.229224294	0.01	45.7015	9.8434	14.7651	30	0	50178.12675
10.331148	59.87020141	179.6106042	13.0425894	65.31294699	8.708392932	0.01	0.01	1.239006406	0.01	45.53590772	9.807733971	14.71160096	30	0	50178.12675
10.341858	59.32931134	177.987934	12.92457702	64.7228851	8.629718013	0.01	0.01	1.141572174	0.01	44.82297411	9.65417904	14.48126856	30	0	50178.12675
10.350479	59.21666667	177.65	12.9	64.6	8.613333333	0.01	0.01	1.123240342	0.01	44.6745	9.6222	14.4333	30	0	50178.12675
10.36229	59.21666667	177.65	12.9	64.6	8.613333333	0.01	0.01	1.177709568	0.01	44.6745	9.6222	14.4333	30	0	50178.12675
10.371629	59.94589006	179.8376702	13.05910329	65.39551643	8.71940219	0.01	0.01	0.627127908	0.01	45.15508551	9.725710726	14.58856609	30	0	50178.12675
10.381374	61.54218168	184.626545	13.40738509	67.13692547	8.951590063	0.01	0.01	1.029118341	0.01	46.20710145	9.952298773	14.92844816	30	0	50178.12675
10.390916	62.33333333	187	13.58	68	9.066666667	0.01	0.01	1.447674679	0.01	46.7285	10.0646	15.0969	30	0	50178.12675
10.400351	62.33333333	187	13.58	68	9.066666667	0.01	0.01	1.436324975	0.01	46.7285	10.0646	15.0969	30	0	50178.12675
10.411344	64.08354127	192.2506238	13.96186355	69.90931775	9.321242367	0.01	0.01	1.445167084	0.01	48.13827534	10.36824392	15.55236588	30	0	50178.12675
