t	X_CHL	X_ALG	X_CH	X_LI	S_CO2	S_A	S_F	S_O2	S_NH	S_NO	S_P	X_N_ALG	X_P_ALG	Q
0.357638889	0	0	0	0	30	5	5	5	37.33111196	0.7	0.379017317	0	0	451.2355231
0.361111111	0	0	0	0	30	5	5	5	37.34086098	0.7	0.378788093	0	0	451.2355231
0.364583333	0	0	0	0	30	5	5	5	37.35059363	0.7	0.378559293	0	0	451.2355231
0.368055556	0	0	0	0	30	5	5	5	37.36030989	0.7	0.378330909	0	0	451.2355231
0.371527778	0	0	0	0	30	5	5	5	37.3700097	0.7	0.378102929	0	0	451.2355231
0.375	0	0	0	0	30	5	5	5	37.37969305	0.7	0.377875343	0	0	451.2355231
0.378472222	0	0	0	0	30	5	5	5	37.38935989	0.7	0.377648143	0	0	451.2355231
0.381944444	0	0	0	0	30	5	5	5	37.39901021	0.7	0.377421319	0	0	451.2355231
0.385416667	0	0	0	0	30	5	5	5	37.40864396	0.7	0.377194859	0	0	451.2355231
0.388888889	0	0	0	0	30	5	5	5	37.41826112	0.7	0.376968756	0	0	451.2355231
0.392361111	0	0	0	0	30	5	5	5	37.42786167	0.7	0.376742998	0	0	451.2355231
0.395833333	0	0	0	0	30	5	5	5	37.43744559	0.7	0.376517577	0	0	451.2355231
0.399305556	0	0	0	0	30	5	5	5	37.44701284	0.7	0.376292481	0	0	451.2355231
0.402777778	0	0	0	0	30	5	5	5	37.45656341	0.7	0.376067703	0	0	451.2355231
0.40625	0	0	0	0	30	5	5	5	37.46609728	0.7	0.375843231	0	0	451.2355231
0.409722222	0	0	0	0	30	5	5	5	37.47561443	0.7	0.375619057	0	0	451.2355231
0.413194444	0	0	0	0	30	5	5	5	37.48511485	0.7	0.37539517	0	0	451.2355231
0.416666667	0	0	0	0	30	5	5	5	37.49459851	0.7	0.375171561	0	0	451.2355231
0.420138889	0	0	0	0	30	5	5	5	37.50406541	0.7	0.374948221	0	0	451.2355231
0.423611111	0	0	0	0	30	5	5	5	37.51351553	0.7	0.374725139	0	0	451.2355231
0.427083333	0	0	0	0	30	5	5	5	37.52294887	0.7	0.374502307	0	0	451.2355231
0.430555556	0	0	0	0	30	5	5	5	37.5323654	0.7	0.374279714	0	0	451.2355231
0.434027778	0	0	0	0	30	5	5	5	37.54176513	0.7	0.374057352	0	0	451.2355231
0.4375	0	0	0	0	30	5	5	5	37.55114805	0.7	0.37383521	0	0	451.2355231
0.440972222	0	0	0	0	30	5	5	5	37.56051414	0.7	0.37361328	0	0	451.2355231
0.444444444	0	0	0	0	30	5	5	5	37.56986341	0.7	0.373391551	0	0	451.2355231
0.447916667	0	0	0	0	30	5	5	5	37.57919585	0.7	0.373170015	0	0	451.2355231
0.451388889	0	0	0	0	30	5	5	5	37.58851146	0.7	0.372948662	0	0	451.2355231
0.454861111	0	0	0	0	30	5	5	5	37.59781025	0.7	0.372727483	0	0	451.2355231
0.458333333	0	0	0	0	30	5	5	5	37.6070922	0.7	0.372506469	0	0	451.2355231
0.461805556	0	0	0	0	30	5	5	5	37.61635732	0.7	0.37228561	0	0	451.2355231
0.465277778	0	0	0	0	30	5	5	5	37.62560562	0.7	0.372064898	0	0	451.2355231
0.46875	0	0	0	0	30	5	5	5	37.6348371	0.7	0.371844322	0	0	451.2355231
0.472222222	0	0	0	0	30	5	5	5	37.64405176	0.7	0.371623875	0	0	451.2355231
0.475694444	0	0	0	0	30	5	5	5	37.65324962	0.7	0.371403547	0	0	451.2355231
0.479166667	0	0	0	0	30	5	5	5	37.66243067	0.7	0.371183328	0	0	451.2355231
0.482638889	0	0	0	0	30	5	5	5	37.67159492	0.7	0.370963211	0	0	451.2355231
0.486111111	0	0	0	0	30	5	5	5	37.68074239	0.7	0.370743186	0	0	451.2355231
0.489583333	0	0	0	0	30	5	5	5	37.68987309	0.7	0.370523244	0	0	451.2355231
0.493055556	0	0	0	0	30	5	5	5	37.69898702	0.7	0.370303377	0	0	451.2355231
0.496527778	0	0	0	0	30	5	5	5	37.70808421	0.7	0.370083576	0	0	451.2355231
0.5	0	0	0	0	30	5	5	5	37.71716465	0.7	0.369863831	0	0	451.2355231
0.503472222	0	0	0	0	30	5	5	5	37.72622838	0.7	0.369644135	0	0	451.2355231
0.506944444	0	0	0	0	30	5	5	5	37.7352754	0.7	0.369424479	0	0	451.2355231
0.510416667	0	0	0	0	30	5	5	5	37.74430572	0.7	0.369204854	0	0	451.2355231
0.513888889	0	0	0	0	30	5	5	5	37.75331938	0.7	0.368985252	0	0	451.2355231
0.517361111	0	0	0	0	30	5	5	5	37.76231637	0.7	0.368765664	0	0	451.2355231
