t	S_I	S_S	X_I	X_S	X_BH	X_BA	X_P	S_O	S_NO	S_NH	S_ND	X_ND	S_ALK	S_N2	Q
95.790512	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.01	0.01	46.852	10.0912	15.1368	30	0	44189.706
95.800279	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	47.294	10.1864	15.2796	30	0	43323.041
95.810706	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	47.294	10.1864	15.2796	30	0	42621.566
95.822009	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	47.294	10.1864	15.2796	30	0	40151.391
95.831851	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	47.294	10.1864	15.2796	30	0	39369.3
95.841666	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	45.526	9.8056	14.7084	30	0	26061.015
95.851544	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	45.526	9.8056	14.7084	30	0	9561.0129
95.861909	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	45.526	9.8056	14.7084	30	0	3154.2227
95.870872	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	45.526	9.8056	14.7084	30	0	2417.7714
95.880024	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	14266.176
95.892024	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	36551.338
95.902232	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	41089.34
95.910428	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	41149.631
95.921281	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	40438.241
95.93244	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	38087.881
95.941773	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	37071.299
95.950159	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	33111.335
95.960898	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	18416.01
95.970592	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	9982.2321
95.981214	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	35738.983
95.991106	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	42466.779
96.000718	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	42732.749
96.010144	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	42711.862
96.020313	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	42902.927
96.030446	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	43412.276
96.041165	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	42720.935
96.050552	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	43070.596
96.061673	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	43707.381
96.072288	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	41998.578
96.08228	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	44217.689
96.092578	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	43087.177
96.10406	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	43845.623
96.113249	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	44186.072
96.12264	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	41378.964
96.132552	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	43179.448
96.141224	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	42759.117
96.151903	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	42216.459
96.164204	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	43463.975
96.171584	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	42.874	9.2344	13.8516	30	0	42646.902
96.180801	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	42.874	9.2344	13.8516	30	0	42557.392
96.19086	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	42.874	9.2344	13.8516	30	0	43085.411
96.200643	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	42.874	9.2344	13.8516	30	0	40769.202
96.215659	60.69	182.07	14.596	73.08	9.744	0.01	0.01	0.01	0.01	41.548	8.9488	13.4232	30	0	43297.057
96.220496	60.69	182.07	14.596	73.08	9.744	0.01	0.01	0.01	0.01	41.548	8.9488	13.4232	30	0	43147.727
96.230151	60.69	182.07	14.596	73.08	9.744	0.01	0.01	0.01	0.01	41.548	8.9488	13.4232	30	0	41768.189
96.240477	60.69	182.07	14.596	73.08	9.744	0.01	0.01	0.01	0.01	41.548	8.9488	13.4232	30	0	42373.83
96.250003	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.664	8.7584	13.1376	30	0	43542.345
96.260231	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.664	8.7584	13.1376	30	0	42586.174
96.270746	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.664	8.7584	13.1376	30	0	44363.503
96.280068	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.664	8.7584	13.1376	30	0	41613.196
96.290445	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.664	8.7584	13.1376	30	0	43081.576
96.300971	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.01	0.01	39.338	8.4728	12.7092	30	0	42444.351
96.311755	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.01	0.01	39.338	8.4728	12.7092	30	0	41216.093
96.320137	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.01	0.01	39.338	8.4728	12.7092	30	0	43223.206
96.332289	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.01	0.01	39.338	8.4728	12.7092	30	0	43172.578
96.343062	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.01	0.01	38.454	8.2824	12.4236	30	0	42400.666
96.35285	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.01	0.01	38.454	8.2824	12.4236	30	0	44674.728
96.362571	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.01	0.01	38.454	8.2824	12.4236	30	0	43207.957
96.374276	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.01	0.01	38.454	8.2824	12.4236	30	0	42216.079
96.380216	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.222	8.6632	12.9948	30	0	43423.246
96.39061	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.222	8.6632	12.9948	30	0	44098.231
96.404101	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.222	8.6632	12.9948	30	0	42237.401
96.412624	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.222	8.6632	12.9948	30	0	43196.803
96.425723	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	44404.874
96.432728	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	43376.781
96.440912	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	42496.677
96.451101	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	42638.144
96.461184	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	48.178	10.3768	15.5652	30	0	42728.327
96.470135	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	48.178	10.3768	15.5652	30	0	42837.19
96.480249	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	48.178	10.3768	15.5652	30	0	44281.681
96.490549	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	48.178	10.3768	15.5652	30	0	42360.982
96.500712	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.01	0.01	49.946	10.7576	16.1364	30	0	44375.315
96.510016	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.01	0.01	49.946	10.7576	16.1364	30	0	42329.747
96.520477	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.01	0.01	49.946	10.7576	16.1364	30	0	44041.594
96.530323	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.01	0.01	49.946	10.7576	16.1364	30	0	43731.877
96.540548	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.01	0.01	49.946	10.7576	16.1364	30	0	43452.059
96.551983	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	0.01	0.01	48.62	10.472	15.708	30	0	41337.21
96.560145	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	0.01	0.01	48.62	10.472	15.708	30	0	42979.452
96.570724	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	0.01	0.01	48.62	10.472	15.708	30	0	41723.831
96.583239	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	0.01	0.01	48.62	10.472	15.708	30	0	40809.891
96.590714	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.968	9.9008	14.8512	30	0	41237.972
96.601237	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.968	9.9008	14.8512	30	0	41405.178
96.613585	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.968	9.9008	14.8512	30	0	41526.404
96.624143	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.968	9.9008	14.8512	30	0	41944.473
96.631241	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	41377.809
96.64248	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	34645.778
96.650772	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	28459.604
96.662348	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	12930.387
96.670946	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	3593.0174
96.680663	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	2391.7808
96.690739	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	2373.8725
96.700359	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	2361.111
96.711023	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	4993.2891
96.721382	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	10426.787
96.730822	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	10020.9
96.740317	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	41036.317
96.750124	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.01	0.01	46.852	10.0912	15.1368	30	0	40033.474
96.760163	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.01	0.01	46.852	10.0912	15.1368	30	0	37806.094
96.770259	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.01	0.01	46.852	10.0912	15.1368	30	0	18948.309
96.780094	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.01	0.01	46.852	10.0912	15.1368	30	0	5285.7992
96.791212	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.01	0.01	46.852	10.0912	15.1368	30	0	2438.3739
96.801155	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	47.294	10.1864	15.2796	30	0	2396.5023
96.811436	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	47.294	10.1864	15.2796	30	0	2425.4394
96.821667	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	47.294	10.1864	15.2796	30	0	2418.0953
96.831402	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	47.294	10.1864	15.2796	30	0	2997.586
96.841753	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	45.526	9.8056	14.7084	30	0	12165.973
96.851544	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	45.526	9.8056	14.7084	30	0	36174.948
96.861936	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	45.526	9.8056	14.7084	30	0	42668.772
96.871368	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	45.526	9.8056	14.7084	30	0	42530.245
96.883032	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	41858.752
96.891097	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	41600.558
96.901926	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	41663.255
96.910659	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	41469.493
96.923157	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	40741.162
96.930752	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	40070.479
96.941435	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	39359.052
96.9529	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	40535.381
96.963066	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	41234.66
96.970104	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	40909.696
96.980309	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	42099.197
96.990322	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	43256.534
97.000002	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	42069.568
97.01003	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	41791.685
97.020609	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	44756.669
97.030262	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	44422.077
97.04159	73.695	221.085	17.728	88.74	11.832	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	44813.767
97.051913	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	43914.633
97.061387	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	39799.692
97.071482	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	39070.242
97.081593	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	39009.646
97.090307	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	42035.045
97.101932	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	41213.154
97.112853	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	40063.667
97.123075	70.0825	210.2475	16.858	84.39	11.252	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	41123.111
97.130579	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	42869.524
97.143505	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	43387.059
97.15224	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	42247.924
97.161656	67.915	203.745	16.336	81.78	10.904	0.01	0.01	0.01	0.01	43.758	9.4248	14.1372	30	0	39881.405
97.173812	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	42.874	9.2344	13.8516	30	0	38744.798
97.180485	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	42.874	9.2344	13.8516	30	0	40189.801
97.193603	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	42.874	9.2344	13.8516	30	0	42583.042
97.203654	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	42.874	9.2344	13.8516	30	0	41582.318
97.211465	60.69	182.07	14.596	73.08	9.744	0.01	0.01	0.01	0.01	41.548	8.9488	13.4232	30	0	42010.113
97.222214	60.69	182.07	14.596	73.08	9.744	0.01	0.01	0.01	0.01	41.548	8.9488	13.4232	30	0	43568.588
97.230453	60.69	182.07	14.596	73.08	9.744	0.01	0.01	0.01	0.01	41.548	8.9488	13.4232	30	0	40830.188
97.240331	60.69	182.07	14.596	73.08	9.744	0.01	0.01	0.01	0.01	41.548	8.9488	13.4232	30	0	38701.974
97.250015	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.664	8.7584	13.1376	30	0	39004.967
97.260074	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.664	8.7584	13.1376	30	0	38440.813
97.270039	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.664	8.7584	13.1376	30	0	43026.38
97.281155	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.664	8.7584	13.1376	30	0	42582.474
97.29064	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.664	8.7584	13.1376	30	0	40410.698
97.300251	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.01	0.01	39.338	8.4728	12.7092	30	0	41909.868
97.31019	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.01	0.01	39.338	8.4728	12.7092	30	0	38873.102
97.322735	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.01	0.01	39.338	8.4728	12.7092	30	0	41730.569
97.330442	55.6325	166.8975	13.378	66.99	8.932	0.01	0.01	0.01	0.01	39.338	8.4728	12.7092	30	0	41785.489
97.342081	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.01	0.01	38.454	8.2824	12.4236	30	0	39999.938
97.353773	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.01	0.01	38.454	8.2824	12.4236	30	0	40694.73
97.361126	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.01	0.01	38.454	8.2824	12.4236	30	0	37398.293
97.371765	54.91	164.73	13.204	66.12	8.816	0.01	0.01	0.01	0.01	38.454	8.2824	12.4236	30	0	38883.451
97.383158	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.222	8.6632	12.9948	30	0	40107.758
97.39089	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.222	8.6632	12.9948	30	0	38679.324
97.401204	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.222	8.6632	12.9948	30	0	36029.023
97.410437	57.8	173.4	13.9	69.6	9.28	0.01	0.01	0.01	0.01	40.222	8.6632	12.9948	30	0	36127.26
97.42265	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	38320.284
97.43358	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	38975.747
97.440154	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	39337.654
97.452284	64.3025	192.9075	15.466	77.43	10.324	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	37937.033
97.461002	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	48.178	10.3768	15.5652	30	0	36595.893
97.470288	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	48.178	10.3768	15.5652	30	0	38010.214
97.480069	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	48.178	10.3768	15.5652	30	0	36208.712
97.490054	72.25	216.75	17.38	87	11.6	0.01	0.01	0.01	0.01	48.178	10.3768	15.5652	30	0	38221.919
97.500117	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.01	0.01	49.946	10.7576	16.1364	30	0	39309.705
97.510392	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.01	0.01	49.946	10.7576	16.1364	30	0	37565.023
97.520358	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.01	0.01	49.946	10.7576	16.1364	30	0	40248.708
97.530009	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.01	0.01	49.946	10.7576	16.1364	30	0	43990.764
97.540237	79.475	238.425	19.12	95.7	12.76	0.01	0.01	0.01	0.01	49.946	10.7576	16.1364	30	0	39780.713
97.550464	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	0.01	0.01	48.62	10.472	15.708	30	0	40197.878
97.56049	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	0.01	0.01	48.62	10.472	15.708	30	0	37827.971
97.571515	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	0.01	0.01	48.62	10.472	15.708	30	0	37937.285
97.582767	83.0875	249.2625	19.99	100.05	13.34	0.01	0.01	0.01	0.01	48.62	10.472	15.708	30	0	38653.551
97.591403	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.968	9.9008	14.8512	30	0	37629.953
97.602367	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.968	9.9008	14.8512	30	0	37552.232
97.611849	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.968	9.9008	14.8512	30	0	37883.244
97.623519	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.968	9.9008	14.8512	30	0	40691.194
97.632206	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	41472.64
97.643268	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	38546.686
97.650065	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	37636.55
97.664166	85.255	255.765	20.512	102.66	13.688	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	36727.097
97.671371	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	39046.169
97.681921	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	31375.44
97.691938	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	13899.905
97.702146	84.5325	253.5975	20.338	101.79	13.572	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	5267.1592
97.710455	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	4536.8456
97.722044	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	9681.0206
97.731415	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	2361.111
97.741727	81.6425	244.9275	19.642	98.31	13.108	0.01	0.01	0.01	0.01	45.084	9.7104	14.5656	30	0	2361.111
97.752324	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.01	0.01	46.852	10.0912	15.1368	30	0	2361.111
97.760267	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.01	0.01	46.852	10.0912	15.1368	30	0	2361.111
97.770247	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.01	0.01	46.852	10.0912	15.1368	30	0	3400.6942
97.780682	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.01	0.01	46.852	10.0912	15.1368	30	0	41027.957
97.791078	78.7525	236.2575	18.946	94.83	12.644	0.01	0.01	0.01	0.01	46.852	10.0912	15.1368	30	0	40582.218
97.800625	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	47.294	10.1864	15.2796	30	0	38568.2
97.812453	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	47.294	10.1864	15.2796	30	0	24797.702
97.820592	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	47.294	10.1864	15.2796	30	0	7728.5444
97.830574	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	47.294	10.1864	15.2796	30	0	2500.2324
97.842334	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	45.526	9.8056	14.7084	30	0	2363.6275
97.850991	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	45.526	9.8056	14.7084	30	0	7239.8546
97.861773	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	45.526	9.8056	14.7084	30	0	33574.809
97.870062	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	45.526	9.8056	14.7084	30	0	42942.713
97.881329	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	42242.509
97.890646	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	42039.631
97.900545	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	42076.377
97.911298	75.8625	227.5875	18.25	91.35	12.18	0.01	0.01	0.01	0.01	44.2	9.52	14.28	30	0	40343.482
97.920703	77.3075	231.9225	18.598	93.09	12.412	0.01	0.01	0.01	0.01	43.316	9.3296	13.9944	30	0	26638.368
